18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00
44,62,65,65,62,92,78,66,62,188,64,63,46,59,63,65,62,61,45,62,63,63,59,109
68,63,60,59,46,61,47,46,62,45,61,62,63,80,62,60,125,63,62,48,78,48,62,62
73,62,45,63,63,62,46,92,64,47,62,63,63,61,63,47,76,62,64,61,67,62,60,63
63,80,47,48,47,63,47,64,92,47,68,62,47,62,47,63,62,51,48,66,59,63,65,62
66,62,48,61,62,65,62,61,65,60,59,62,46,64,62,62,62,62,60,59,61,62,60,63
74,62,66,46,63,60,47,61,60,63,61,47,63,47,62,62,62,65,94,63,47,61,43,62
109,48,59,63,47,63,62,48,96,64,62,63,63,60,63,110,79,63,63,49,78,60,63,63
79,62,43,61,47,49,47,47,65,78,62,47,47,44,62,62,64,48,96,47,63,62,62,78
68,65,58,47,47,66,63,62,63,61,63,63,46,62,47,60,80,47,60,64,49,79,49,62
51,62,62,63,62,60,62,80,62,47,62,63,47,62,66,66,79,63,47,61,62,55,60,49
57,78,66,65,63,47,63,62,63,61,78,62,62,63,62,59,62,62,66,63,64,48,78,67
63,61,59,60,47,62,63,47,62,63,63,63,63,62,47,79,78,50,74,63,66,46,63,63
79,47,63,62,62,63,62,78,64,62,62,62,63,63,62,62,62,49,66,69,59,49,62,62
62,64,66,63,62,62,63,62,63,62,62,63,47,47,63,78,62,56,59,45,79,59,125,94
63,60,59,46,47,63,63,63,65,78,47,62,63,63,64,49,63,108,78,47,80,49,63,63
95,76,63,91,46,62,66,62,219,46,62,63,46,63,61,62,48,49,62,62,109,78,47,93
61,62,79,62,47,45,47,188,93,47,49,63,47,47,63,62,92,51,65,94,61,63,47,94
62,60,59,49,63,78,63,78,63,62,78,47,63,62,48,250,63,65,60,62,48,63,61,60
59,61,80,76,62,64,62,65,109,62,91,79,63,60,64,204,125,47,63,47,82,62,63,78
61,79,60,47,63,49,47,60,63,64,62,47,63,63,62,423,62,63,62,47,121,66,66,114
62,62,47,62,47,47,62,60,62,61,46,47,62,50,61,156,62,46,65,45,63,59,74,47
45,66,48,75,47,63,63,127,77,63,47,47,47,63,62,47,78,62,123,63,64,50,64,58
49,63,64,62,63,75,63,77,62,66,58,63,63,63,47,328,113,47,62,66,56,47,79,63
49,62,77,64,62,65,109,62,78,59,55,47,63,64,63,172,60,76,51,59,47,62,79,78
45,47,78,77,63,64,62,109,78,60,60,46,63,63,62,204,62,63,110,62,62,63,47,63
62,62,65,62,62,46,47,65,64,78,79,62,62,79,63,65,65,63,77,66,62,66,47,62
63,78,60,63,78,62,63,77,77,62,62,63,63,63,47,155,59,64,79,59,62,59,79,78
63,62,63,62,78,65,62,61,78,64,47,63,47,47,63,252,94,61,93,63,65,79,62,48
62,60,62,63,47,60,125,68,47,154,62,62,47,66,46,78,63,81,79,65,60,109,60,61
68,62,47,62,47,63,63,52,79,66,47,63,63,64,62,78,64,47,47,60,62,59,62,47
49,94,67,63,63,63,62,63,77,63,79,47,46,60,62,470,47,109,62,64,63,63,64,78
64,63,63,62,47,63,63,78,62,62,62,63,46,60,64,219,61,62,63,61,63,62,61,62
63,65,63,62,63,50,62,61,78,79,47,62,47,63,62,344,80,80,49,62,66,63,63,60
62,111,62,63,63,65,46,60,78,46,143,63,62,66,49,66,61,59,61,66,60,78,46,62
109,64,63,62,47,60,47,78,51,46,46,47,47,47,64,138,78,63,62,59,46,63,78,66
63,66,62,78,47,62,63,80,75,46,62,47,63,67,47,76,62,62,64,63,78,45,61,59
50,64,63,96,47,47,47,63,77,47,60,47,47,46,69,186,50,65,61,49,49,65,62,79
49,76,62,92,47,62,62,60,63,62,64,63,63,64,54,48,63,48,45,46,54,50,59,65
58,63,44,47,62,64,78,65,66,66,52,47,47,78,65,82,61,66,59,63,61,67,64,63
64,78,62,63,78,188,63,60,65,60,47,47,63,65,63,80,94,59,63,65,65,63,63,66
61,64,76,47,62,61,47,59,47,62,62,62,46,63,47,60,63,79,49,60,62,62,47,75
59,61,63,63,47,63,63,78,49,47,49,47,47,46,63,49,62,78,60,63,63,63,76,82
62,81,63,78,47,80,62,59,59,47,63,47,47,65,46,62,62,81,47,62,66,62,110,60
62,66,66,79,46,46,63,78,59,62,64,47,47,62,64,66,65,78,49,64,62,63,93,63
60,59,75,62,63,61,62,63,63,63,61,47,47,63,61,59,80,49,47,62,63,62,49,97
63,63,62,63,47,62,63,62,62,65,60,47,46,111,63,63,78,78,143,52,48,62,47,60
62,79,64,62,63,62,62,79,78,60,64,47,47,47,65,63,62,64,76,47,219,64,44,62
47,78,61,66,63,77,63,62,59,62,61,62,63,47,60,47,48,53,64,62,62,62,62,78
49,63,61,64,47,63,62,66,63,63,63,47,62,62,78,78,64,63,47,62,63,63,48,62
47,78,63,61,63,48,63,93,78,62,63,47,63,63,63,47,61,66,49,49,65,62,64,61
78,59,65,47,46,47,62,60,65,63,62,47,46,47,62,63,78,94,62,61,78,64,62,78
62,49,60,78,47,59,62,79,60,62,48,46,63,62,65,66,62,47,63,61,49,47,64,484
63,47,47,62,47,62,63,47,79,47,62,47,62,47,63,60,78,62,63,62,44,49,61,65
62,79,62,109,62,66,62,80,46,60,62,47,47,47,61,63,94,48,62,63,63,63,63,66
60,140,64,65,47,61,63,60,82,63,63,47,47,63,63,47,62,63,47,62,62,65,47,59
79,77,62,63,47,50,47,66,78,81,47,47,62,63,59,46,63,64,47,65,60,63,62,141
62,65,63,62,47,61,62,59,78,62,60,47,63,63,47,62,62,62,62,65,94,48,62,93
62,78,46,50,47,65,79,81,46,62,63,47,63,62,62,62,66,64,62,46,78,66,49,59
63,45,62,62,47,78,46,78,174,61,64,47,47,64,64,49,59,48,62,44,64,64,47,78
49,65,63,63,47,60,47,60,62,64,61,47,47,78,61,60,49,61,62,50,61,63,64,79
47,49,60,47,47,63,62,62,66,63,48,63,46,63,63,49,64,54,62,60,75,63,61,48
65,60,62,78,47,44,63,64,60,62,61,62,47,78,47,47,67,78,63,61,62,47,79,81
92,63,43,62,47,80,62,63,68,47,79,47,47,62,64,63,63,59,66,59,47,49,49,47
65,78,62,65,47,60,47,65,59,92,65,47,47,63,46,78,59,66,63,63,62,47,47,59
47,48,63,76,47,50,62,62,46,49,60,63,63,63,61,62,60,62,63,47,65,47,49,79
62,187,63,64,47,45,63,78,43,47,62,63,63,63,69,64,110,47,50,80,65,63,63,62
60,63,45,64,62,48,62,61,78,47,61,62,47,63,59,65,62,60,64,59,60,47,61,65
71,60,65,61,47,66,63,46,112,63,62,47,47,46,60,58,66,63,64,62,62,62,61,64
70,64,47,78,62,58,62,62,76,47,51,63,62,64,65,63,60,63,62,62,47,48,63,59
47,61,60,66,63,63,62,63,62,62,47,47,63,63,63,62,62,47,62,47,63,47,69,63
60,79,49,47,60,62,63,46,79,63,62,63,47,47,68,78,46,64,47,47,65,47,56,62
49,62,62,63,47,78,63,62,61,62,96,46,94,49,62,79,59,50,62,47,47,47,63,81
65,154,453,63,63,64,62,79,47,66,60,47,46,62,63,78,51,48,78,45,64,64,47,47
48,78,63,62,62,44,78,62,64,59,63,62,47,63,62,64,46,48,47,63,47,47,60,112
64,96,62,64,63,47,63,94,64,65,47,63,62,64,62,62,47,62,64,62,61,48,75,63
50,60,48,61,62,62,62,66,77,60,62,62,47,62,47,61,79,62,47,63,45,62,79,62
73,65,79,63,62,45,47,59,62,63,64,62,47,65,62,47,79,47,78,49,79,63,62,64
63,66,63,47,63,63,62,62,62,64,62,47,47,48,66,62,78,64,47,47,62,62,66,92
64,63,109,78,61,62,63,62,78,61,63,47,62,65,43,62,59,47,47,45,65,47,59,49
61,55,63,62,62,61,62,47,64,62,63,63,62,63,66,59,63,50,62,63,440,47,66,47
62,78,47,65,63,66,63,62,61,65,61,47,62,47,59,63,47,63,59,64,64,62,47,60
45,47,63,60,63,46,62,60,65,66,78,47,47,65,62,62,94,63,62,61,51,47,63,109
94,47,62,78,61,59,63,62,76,61,60,62,63,47,63,64,61,81,49,78,46,49,65,93
62,47,63,65,47,63,47,47,452,45,63,47,63,49,62,63,65,47,47,63,60,63,60,62
45,78,65,66,48,51,47,93,66,84,63,62,62,65,63,61,63,64,49,46,61,63,62,62
63,62,125,59,60,90,62,63,47,57,78,62,46,62,63,62,60,63,47,63,61,69,78,46
61,64,79,64,66,63,63,80,47,66,47,47,47,62,62,47,62,206,62,49,78,70,61,61
78,47,62,61,66,65,62,61,60,60,76,47,47,47,47,66,62,48,63,47,50,61,50,78
63,47,110,65,59,60,63,78,44,64,47,47,359,60,65,63,64,59,65,44,110,63,60,63
94,47,62,64,63,63,47,190,47,60,64,47,63,48,63,64,63,63,62,47,63,61,59,47
62,65,48,60,64,62,62,76,61,65,63,46,47,62,65,64,63,62,47,46,93,62,49,61
60,47,65,77,48,63,63,46,60,60,61,47,63,48,60,61,61,64,66,49,63,62,76,61
49,49,59,63,49,48,47,79,78,65,62,62,78,48,62,78,54,63,63,59,49,62,64,47
66,46,62,62,62,62,63,65,96,60,66,47,62,47,47,50,62,47,62,63,62,47,61,63
48,55,64,63,48,47,63,61,79,64,60,62,47,63,62,78,63,62,63,47,63,47,64,66
47,64,63,65,60,60,62,49,60,61,47,63,47,62,71,65,63,62,62,59,62,63,54,62
44,61,47,60,59,49,63,49,189,78,66,62,63,62,63,60,62,47,62,65,47,64,46,156
49,45,47,81,65,62,47,481,95,79,58,50,62,62,61,62,62,66,59,60,65,63,48,65
63,64,64,61,65,65,62,62,96,55,78,78,63,65,62,63,48,65,78,49,66,47,62,60
62,66,158,46,64,62,79,61,59,54,64,62,62,63,62,65,62,60,62,47,59,47,45,61
49,63,77,60,62,64,47,50,66,65,61,63,63,65,46,66,64,96,64,64,156,47,49,67
47,62,422,62,62,61,63,49,59,47,63,47,69,47,62,47,79,61,50,61,46,63,78,46
59,47,109,63,63,62,46,62,126,43,64,63,62,65,66,50,55,78,49,62,53,65,62,64
69,63,48,47,46,63,63,61,63,47,47,47,47,47,49,64,49,79,63,48,93,49,47,61
60,63,61,47,47,63,62,47,62,60,43,63,63,65,59,61,63,62,62,49,62,47,62,96
66,78,63,63,48,94,63,124,63,62,61,47,47,62,63,64,60,46,62,65,94,46,61,65
60,47,47,48,62,63,62,48,62,62,60,46,47,62,63,78,79,62,62,68,62,47,63,65
124,62,66,62,44,50,63,75,63,63,68,62,47,65,64,79,79,65,63,54,64,62,66,60
92,64,95,66,47,49,63,64,62,65,63,62,63,63,47,60,64,60,48,63,201,63,60,60
59,65,94,48,47,79,78,48,62,49,62,46,62,79,59,66,45,62,63,63,63,66,63,62
64,62,62,63,47,50,47,62,66,59,63,63,63,94,62,59,61,48,47,65,63,50,77,62
61,47,125,48,47,47,46,63,74,49,113,46,63,62,47,60,64,47,47,232,48,49,63,78
64,63,65,65,47,78,63,62,63,47,62,62,62,65,63,62,65,46,48,79,54,64,65,79
61,51,46,60,62,47,47,49,64,60,67,62,47,47,62,62,60,110,62,60,61,66,62,64
62,47,91,65,62,50,47,63,78,62,78,63,50,63,47,64,47,62,47,79,79,48,65,171
49,66,87,61,47,62,78,80,62,79,63,47,47,47,60,61,47,62,62,78,64,67,76,62
63,63,89,49,63,49,47,77,62,60,64,62,62,47,63,61,60,48,63,97,62,63,48,123
48,62,63,47,47,47,63,63,454,62,122,94,63,47,65,63,62,66,63,59,63,62,58,78
81,47,65,61,47,47,62,66,79,47,49,62,47,62,60,62,46,62,62,63,64,63,64,63
80,62,48,77,47,63,47,74,60,48,47,47,63,63,62,46,50,79,65,65,69,63,61,62
60,281,80,66,63,61,62,64,79,56,79,63,62,62,63,64,74,79,48,75,48,65,79,64
79,62,60,63,62,63,63,61,61,59,62,46,62,47,64,82,47,61,63,64,70,64,62,65
61,61,63,59,63,48,62,64,80,47,62,47,47,65,61,62,65,60,64,44,63,49,47,60
47,59,63,63,78,60,63,66,66,54,63,47,63,94,47,63,64,52,65,62,62,63,75,63
59,62,47,63,63,62,62,359,59,47,62,63,47,61,63,60,60,61,62,49,66,62,66,95
48,94,64,62,47,49,63,75,63,45,63,47,62,62,59,61,63,79,62,61,63,44,79,61
47,110,46,66,50,46,78,62,48,61,65,62,47,63,63,44,62,78,78,62,75,66,62,64
60,110,206,66,47,61,47,78,48,62,66,63,47,62,63,626,64,62,65,64,63,63,58,92
63,112,75,61,63,62,63,94,78,47,47,62,63,63,62,65,78,66,47,61,62,64,65,65
66,57,143,62,48,45,47,78,63,79,59,63,62,64,51,122,63,59,62,63,62,62,76,60
59,235,63,64,63,47,47,80,79,65,78,62,47,63,44,65,63,63,65,62,45,62,63,60
62,109,62,77,50,49,63,63,77,60,64,62,47,65,79,60,48,66,51,63,79,94,109,44
66,77,63,47,47,62,62,62,63,62,65,63,47,69,62,64,47,63,65,64,62,63,79,79
60,81,76,64,63,78,47,63,65,46,46,62,62,62,63,62,64,47,47,92,63,47,62,60
49,107,62,64,47,62,63,48,66,63,65,63,63,79,62,61,62,49,48,62,46,64,47,309
43,85,63,61,62,62,62,81,61,66,75,47,63,49,63,61,61,62,62,63,59,62,46,63
62,65,78,60,47,63,63,64,63,47,78,62,63,51,62,50,63,79,65,66,46,63,62,49
77,59,48,63,49,65,62,61,62,49,62,63,62,62,50,253,63,62,47,60,47,66,62,94
78,48,48,62,50,60,63,61,63,62,64,62,47,63,62,60,62,79,65,61,64,65,63,63
67,76,94,63,64,62,62,45,48,47,61,63,46,62,63,62,78,77,49,64,59,64,62,47
74,63,62,76,63,63,63,66,63,63,46,63,47,45,62,313,47,47,66,65,61,62,60,59
63,78,47,48,63,62,62,75,47,63,78,62,63,65,63,59,62,64,59,43,64,66,78,219
62,122,61,63,47,63,63,54,59,62,51,47,63,50,78,47,48,61,46,56,45,62,62,62
49,140,62,47,65,63,62,62,61,62,47,62,47,47,62,46,65,62,62,67,63,81,67,64
47,109,62,625,47,62,63,66,48,62,65,47,62,47,64,44,47,63,66,47,62,62,110,344
60,44,65,47,63,62,62,47,47,62,75,47,62,65,62,66,79,46,47,63,49,45,80,65
62,50,92,78,47,64,47,59,63,63,64,63,62,63,61,59,63,94,49,50,63,48,60,514
46,138,63,79,62,61,62,63,62,65,47,47,47,62,66,62,46,141,47,68,47,49,65,93
65,79,95,62,63,63,78,64,46,60,62,47,62,63,47,62,48,49,62,54,45,88,47,503
76,158,62,250,64,66,63,61,64,47,62,47,47,63,63,62,68,62,47,65,63,47,48,60
64,44,74,1582,63,60,62,65,61,79,63,47,46,65,62,62,55,50,48,61,65,60,63,515
63,70,81,62,64,61,63,49,66,47,65,46,47,47,46,64,47,61,64,63,62,62,59,51
61,62,60,63,47,67,62,53,59,44,76,63,63,63,62,63,110,78,66,69,63,53,60,59
50,78,47,64,47,62,63,62,50,48,44,47,63,81,63,561,62,63,78,55,61,62,63,237
62,110,62,62,53,63,62,44,50,65,63,47,47,64,79,64,78,50,62,64,50,61,62,48
64,61,43,64,47,62,47,53,47,60,63,63,46,63,48,63,80,63,47,61,47,62,66,50
61,62,78,62,50,66,62,59,60,63,62,47,62,68,63,62,63,68,46,63,47,47,63,60
67,61,44,188,62,50,63,63,62,67,62,63,47,63,55,65,61,55,63,50,62,61,63,47
62,62,47,51,63,60,47,81,62,62,63,46,47,63,45,60,66,89,49,60,45,78,64,200
78,79,47,78,47,62,47,59,62,63,65,63,47,47,67,59,62,59,62,43,63,60,62,110
63,189,96,49,48,62,62,47,63,63,63,63,63,62,48,95,62,78,65,48,63,65,65,500
66,124,59,80,47,44,47,62,62,450,46,46,63,47,62,77,59,61,62,64,64,50,53,109
60,109,52,96,62,123,62,63,78,59,64,47,47,62,63,63,62,60,62,61,50,65,63,63
77,78,47,47,47,75,62,80,64,59,61,46,46,85,110,140,97,47,65,64,61,60,62,124
63,90,47,47,63,55,47,60,61,65,63,47,47,63,66,63,62,50,63,47,79,60,64,47
62,201,63,63,63,64,47,77,78,78,62,62,62,49,59,61,75,62,62,47,47,62,62,44
64,127,62,64,48,61,63,62,59,61,46,46,47,51,62,140,63,65,45,50,75,47,190,77
77,108,62,62,62,62,62,64,94,64,47,47,47,66,63,66,64,50,47,63,78,62,47,78
62,79,63,77,47,66,47,62,65,61,46,62,62,52,65,59,63,66,47,69,50,47,59,64
63,202,46,62,49,60,62,43,47,62,76,47,47,63,63,48,77,49,63,62,55,63,61,65
48,61,59,62,63,63,62,62,68,62,63,47,63,81,46,109,47,96,50,63,64,62,66,60
65,110,48,265,48,62,47,79,59,80,63,46,47,66,48,62,66,78,46,46,61,63,52,63
60,233,46,64,62,62,63,49,64,60,78,47,62,62,65,66,60,60,63,66,66,62,45,62
62,79,61,62,63,65,47,62,45,63,78,63,63,64,59,153,63,62,47,62,47,63,66,78
50,45,46,63,64,61,62,63,62,46,66,62,62,63,68,45,44,44,62,65,79,48,79,58
62,140,63,63,49,62,47,62,78,49,59,47,47,81,63,78,47,62,50,63,50,46,46,79
47,172,47,47,63,62,63,66,61,64,63,47,78,65,49,109,49,62,61,65,74,62,62,62
47,60,62,48,62,65,47,59,48,61,50,63,79,66,76,78,47,63,44,63,47,47,60,62
64,62,51,125,63,60,63,62,81,45,78,47,47,62,62,63,60,65,59,47,60,63,62,43
79,62,47,40,48,48,62,64,59,47,62,62,46,50,49,94,62,78,47,63,77,62,80,63
61,313,125,47,48,60,47,80,79,47,64,47,63,66,47,63,62,63,63,64,47,62,62,94
62,157,78,63,63,109,62,47,78,45,61,46,47,63,43,49,63,63,47,62,63,60,64,46
55,69,64,45,65,80,47,62,62,63,93,63,63,48,47,65,63,63,50,63,93,62,59,78
62,219,50,62,62,65,62,71,61,80,64,47,62,62,94,60,79,81,64,46,47,47,66,47
62,187,48,62,48,62,47,65,64,91,61,63,47,47,48,62,77,78,66,49,62,60,66,78
63,78,64,62,63,66,63,62,77,60,59,63,63,47,62,64,62,80,67,47,64,62,63,127
65,54,62,66,47,78,47,63,46,45,79,46,62,63,66,65,63,61,62,49,65,63,47,47
84,78,78,65,47,64,63,62,60,47,79,47,47,62,59,63,64,62,50,47,63,47,65,122
59,407,47,48,47,80,46,60,62,48,61,47,47,60,47,62,61,65,64,63,56,47,46,63
63,91,47,64,46,97,63,78,49,47,656,47,62,47,58,62,93,154,49,47,62,95,47,46
62,77,94,61,47,60,62,141,62,59,78,47,62,62,59,62,64,48,47,63,65,62,62,62
65,63,60,77,63,64,47,78,95,62,62,46,62,64,44,78,80,63,62,46,91,63,63,47
76,64,43,71,62,54,47,79,62,62,63,47,63,64,63,63,65,63,62,47,78,62,64,49
63,64,65,91,49,109,62,76,61,48,47,47,47,64,63,78,60,78,63,47,61,49,64,63
62,49,46,60,65,47,63,109,61,66,63,47,47,63,62,97,63,48,64,47,49,48,62,47
66,61,58,64,66,81,47,65,65,47,62,62,46,48,63,62,68,97,47,66,62,56,47,62
141,62,63,59,54,75,63,64,59,43,66,62,63,63,59,62,47,59,47,62,94,47,62,60
62,62,47,61,64,64,63,77,63,48,46,47,47,62,62,64,75,62,47,47,60,63,63,63
67,516,47,64,46,65,62,62,78,79,44,62,63,63,59,48,236,62,63,63,63,47,78,63
531,63,47,46,64,795,63,79,63,60,62,47,62,63,60,63,53,64,79,63,47,62,62,47
47,62,60,62,47,47,359,62,62,49,67,63,62,47,46,78,47,66,61,60,45,62,63,63
78,62,62,64,47,50,63,63,62,47,62,62,47,63,64,62,62,66,78,62,47,64,46,47
63,62,78,64,50,65,47,106,64,43,250,63,63,64,65,64,91,59,63,64,59,62,47,79
62,78,63,61,47,63,47,79,61,50,63,78,47,78,63,61,47,64,64,47,62,63,65,47
65,62,48,61,63,47,62,78,63,69,64,485,63,61,60,63,45,78,62,47,63,62,63,61
60,63,47,109,344,62,47,59,78,44,61,62,62,70,48,78,63,109,64,47,63,63,65,47
128,62,61,60,80,61,62,93,63,48,62,78,47,46,62,64,63,63,78,64,47,62,64,62
49,63,61,63,62,110,63,79,78,62,48,62,47,64,47,61,67,65,66,63,59,62,62,47
67,94,63,62,62,62,47,61,66,66,64,47,47,63,63,62,60,61,93,48,50,63,63,64
74,125,79,78,48,48,63,48,59,59,108,125,47,81,44,64,46,49,61,50,67,62,64,47
65,63,62,63,47,65,125,47,62,49,63,62,47,62,63,62,59,45,63,92,59,60,59,46
63,60,59,82,45,47,62,62,64,61,49,63,47,62,63,61,62,79,62,66,61,60,78,47
296,63,78,59,63,64,63,82,61,62,106,62,47,59,45,50,49,63,63,47,47,78,66,60
67,157,61,47,64,63,93,76,78,49,48,63,47,60,78,62,66,48,63,63,63,63,60,47
59,64,62,63,61,47,47,64,60,64,73,62,63,62,64,48,62,125,59,64,80,50,70,78
60,65,63,64,62,47,63,66,78,61,109,47,62,48,61,63,61,49,63,61,62,63,47,63
79,63,78,66,60,63,63,59,158,93,49,78,47,64,66,61,62,63,45,60,61,47,80,62
59,79,78,218,49,60,78,63,95,46,47,62,47,65,59,63,47,81,47,63,63,63,63,49
63,62,63,77,49,49,47,78,65,47,63,63,62,469,48,63,59,76,47,65,54,454,484,47
78,47,62,47,47,78,47,49,108,43,126,62,62,79,49,62,78,63,46,47,62,110,62,47
74,62,59,79,61,60,63,79,61,72,47,47,46,61,91,64,62,69,49,63,62,423,62,61
67,63,63,62,64,60,47,94,63,64,47,47,47,125,62,48,69,55,65,91,63,62,63,47
78,65,66,65,68,46,63,62,46,78,138,78,63,64,79,61,62,47,60,62,79,68,64,61
63,62,47,66,71,45,47,156,78,61,219,94,46,61,47,62,48,63,59,78,61,114,65,62
73,46,63,62,63,47,62,62,94,63,64,62,63,62,61,63,61,62,63,66,63,61,60,94
49,62,65,47,62,45,63,63,94,62,47,63,62,47,63,47,63,78,49,61,65,60,49,78
64,49,60,64,60,63,47,62,63,62,66,63,63,45,62,62,65,65,91,60,48,62,47,78
79,47,65,60,65,60,78,78,96,62,59,47,47,61,64,63,94,78,63,50,60,63,45,63
60,62,65,47,78,64,47,78,47,64,59,63,47,80,63,62,63,64,56,63,62,62,95,62
63,63,78,81,95,47,62,78,61,55,45,47,46,92,62,60,62,61,74,59,65,47,47,65
64,63,66,60,47,64,47,65,94,60,62,47,62,109,63,67,65,47,79,63,47,79,46,47
62,62,47,75,43,62,110,61,64,63,78,63,47,62,62,62,155,78,64,49,63,78,62,60
62,59,79,75,94,53,47,77,78,62,63,62,47,125,62,63,49,47,63,63,62,63,47,62
65,64,64,297,62,48,63,47,61,63,65,47,46,62,47,62,77,63,46,48,47,64,78,61
92,63,76,47,60,47,47,59,91,61,60,63,47,78,60,63,407,62,48,63,60,62,49,62
80,63,62,63,65,47,62,63,61,60,47,47,62,48,65,64,47,48,61,62,110,64,58,45
60,49,125,141,92,47,63,63,48,63,62,46,47,63,60,62,49,64,63,47,47,95,47,66
51,94,63,63,44,47,47,62,66,62,47,63,47,63,62,111,62,63,59,48,63,64,64,62
67,47,64,60,49,46,62,78,63,66,60,62,49,60,63,62,47,47,65,66,50,61,59,96
59,83,49,48,47,48,47,66,109,48,62,63,62,65,62,62,91,76,60,59,46,63,59,47
62,66,78,65,78,46,62,59,62,94,47,47,47,60,66,80,62,47,45,45,47,78,62,62
78,59,62,61,66,49,47,62,62,43,80,46,47,63,126,61,315,60,47,46,62,62,80,62
61,49,63,64,47,47,62,62,66,46,60,63,47,63,77,78,64,62,65,62,47,49,61,47
80,48,62,60,63,43,47,64,47,62,63,47,47,67,63,49,64,60,67,63,64,64,78,65
59,62,66,66,63,47,63,77,47,59,66,63,62,59,62,60,47,61,63,62,46,77,65,75
66,63,59,62,61,49,46,48,78,49,59,62,63,78,66,78,60,63,65,60,63,63,76,64
48,64,62,62,44,60,47,47,65,63,63,62,63,80,63,63,63,65,47,62,62,59,65,47
49,47,66,60,64,47,62,62,60,62,93,63,47,61,59,65,203,62,60,63,65,78,60,61
46,48,47,48,63,63,62,66,62,61,63,62,63,78,44,60,50,64,78,65,60,98,47,63
47,46,60,62,62,66,47,78,63,62,62,63,46,60,47,78,50,60,63,62,49,44,74,94
80,62,65,60,62,59,47,60,78,63,63,47,63,80,62,62,47,62,48,63,60,63,63,63
77,63,60,93,49,47,63,44,62,80,78,62,62,60,66,66,66,63,47,46,63,63,62,78
62,125,64,81,62,60,47,61,50,47,47,47,63,63,62,59,60,63,47,47,65,62,80,47
64,47,59,60,65,61,62,62,60,63,47,47,47,62,46,44,66,92,65,64,44,65,62,47
61,42,64,64,48,46,47,48,63,62,109,63,62,61,63,62,62,62,63,63,47,60,62,62
67,62,60,45,64,66,47,66,62,62,49,47,47,63,47,78,63,65,62,60,61,60,50,64
74,110,47,78,63,48,47,61,63,64,125,46,62,61,62,64,78,60,46,49,47,63,66,61
65,47,47,62,62,47,62,65,62,69,125,47,47,65,47,61,48,47,63,47,43,79,46,47
48,62,65,65,62,55,63,62,266,56,63,46,62,47,60,61,63,63,62,62,63,59,60,63
61,64,63,48,47,49,62,62,48,47,65,47,62,80,62,47,64,47,47,47,62,63,62,62
60,61,75,60,47,62,47,157,61,47,121,47,47,60,61,48,61,65,62,47,60,109,62,78
62,60,158,78,63,65,63,63,60,61,66,62,47,60,65,64,49,61,50,50,94,65,49,109
62,47,47,64,62,64,47,75,63,62,60,47,47,62,64,76,94,60,61,63,172,60,47,112
63,63,64,61,51,59,62,82,78,58,77,47,47,64,43,49,66,47,50,46,60,78,63,62
205,63,47,45,62,78,62,65,78,65,95,47,47,78,63,63,64,80,62,47,47,62,63,47
60,51,61,63,52,48,47,60,63,62,62,63,46,47,43,62,66,79,125,47,63,79,62,190
110,47,66,76,63,47,63,60,62,71,62,46,63,80,61,62,60,79,76,64,47,47,63,63
77,68,61,78,62,60,46,93,62,44,64,47,47,65,65,46,48,47,63,65,62,62,64,62
62,47,61,94,49,49,63,64,64,62,79,62,63,47,52,61,60,48,65,47,62,63,51,60
267,62,62,66,62,46,47,94,61,81,60,63,47,62,61,77,82,47,47,47,63,62,62,63
62,47,62,62,47,65,63,78,60,47,78,47,62,47,47,61,60,79,47,47,62,47,78,47
47,62,49,47,47,63,47,62,78,59,49,62,62,63,63,110,60,43,62,62,63,55,46,62
64,63,76,63,62,44,47,50,63,60,64,63,47,62,47,60,63,62,64,47,47,44,62,47
61,63,47,62,47,46,62,46,62,63,61,47,47,66,62,63,61,47,63,63,62,53,62,49
48,63,59,47,46,60,47,59,62,65,45,63,47,48,47,62,62,62,47,47,79,46,63,60
62,63,65,63,47,62,63,49,63,60,63,47,63,63,64,66,98,50,47,47,80,63,140,62
60,47,63,63,47,65,47,47,78,60,284,62,47,63,62,59,59,169,46,62,60,66,79,89
63,47,60,60,47,60,47,49,47,62,47,63,62,47,62,78,69,96,63,47,63,64,80,63
50,63,94,77,62,63,62,63,61,48,59,62,62,66,62,65,49,60,47,46,64,63,57,49
47,66,62,80,62,64,63,66,48,48,48,63,47,64,65,60,65,50,62,47,61,62,62,47
90,63,63,78,49,65,62,65,64,47,77,63,63,47,47,66,63,47,62,63,62,62,47,47
62,62,63,94,47,62,47,65,68,78,63,46,63,63,60,76,64,59,50,62,265,62,62,47
63,63,63,63,63,60,47,47,47,70,66,63,110,62,63,61,49,48,66,47,62,65,64,63
62,62,62,65,63,62,47,66,61,60,74,62,62,63,63,62,47,48,50,54,49,49,62,69
66,78,52,62,66,63,62,47,44,66,65,63,62,48,62,62,63,127,48,47,455,47,64,56
59,49,49,59,48,63,62,78,64,64,61,62,47,47,47,66,62,47,50,62,60,62,47,58
63,65,54,47,63,50,63,63,78,78,110,62,62,65,63,67,62,47,46,46,63,65,47,62
61,64,64,62,62,69,47,78,61,61,60,63,63,62,46,78,63,78,64,48,65,62,47,63
62,62,62,62,64,56,47,79,67,65,62,47,47,47,64,62,63,68,47,64,60,65,47,47
